,Longitude,Latitude,Speed,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
24221,-8.472991,51.909616,44,12,5G pro,-56,-10.0,-2.0,15.0,-73.0,2,4,D,C,A4E8,9CBA,10807308,-64.0,-7.0
24222,-8.472991,51.909616,44,12,5G pro,-60,-8.0,10.0,15.0,-73.0,2,4,D,C,A4E8,9CBA,10807308,-64.0,-14.0
24223,-8.472686999999999,51.910585,51,11,5G pro,-59,-8.0,20.0,15.0,-67.0,19822,70,D,B,A4E8,9CBA,10807307,-68.0,2147483647.0
24224,-8.472686999999999,51.910585,51,11,5G pro,-59,-8.0,20.0,15.0,-67.0,53633,167,D,B,A4E8,9CBA,10807307,-68.0,2147483647.0
24225,-8.472686999999999,51.910585,51,11,5G pro,-64,-8.0,20.0,15.0,-69.0,177308,290,D,B,A4E8,9CBA,10807307,-68.0,-5.0
24226,-8.472686999999999,51.910585,51,11,5G pro,-64,-8.0,20.0,15.0,-75.0,192589,227,D,B,A4E8,9CBA,10807307,-68.0,-5.0
24227,-8.472686999999999,51.910585,51,11,5G pro,-64,-8.0,14.0,15.0,-75.0,217359,220,D,B,A4E8,9CBA,10807307,-74.0,-5.0
24228,-8.472686999999999,51.910585,51,11,5G pro,-64,-8.0,14.0,15.0,-75.0,176141,215,D,B,A4E8,9CBA,10807307,-74.0,-5.0
24229,-8.472057000000001,51.911521,49,11,5G pro,-64,-8.0,14.0,15.0,-75.0,175397,241,D,B,A4E8,9CBA,10807307,-74.0,-5.0
24230,-8.472057000000001,51.911521,49,11,5G pro,-62,-7.0,23.0,15.0,-75.0,175397,241,D,B,A4E8,9CBA,10807307,-73.0,-7.0
24231,-8.472057000000001,51.911521,49,11,5G pro,-62,-7.0,23.0,15.0,-75.0,193786,258,D,B,A4E8,9CBA,10807307,-73.0,-7.0
24232,-8.472057000000001,51.911521,49,11,5G pro,-68,-12.0,27.0,15.0,-75.0,130686,208,D,B,A4E8,9CBA,10807307,-74.0,-8.0
24233,-8.472057000000001,51.911521,49,11,5G pro,-68,-13.0,23.0,14.0,-79.0,2,2,D,B,A4E8,9CBA,10807307,-79.0,-8.0
24234,-8.472057000000001,51.911521,49,11,5G pro,-68,-13.0,23.0,14.0,-79.0,2,2,D,B,A4E8,9CBA,10807307,-79.0,-8.0
24235,-8.472057000000001,51.911521,49,11,5G pro,-68,-13.0,23.0,14.0,-79.0,63987,326,D,B,A4E8,9CBA,10807307,-79.0,-8.0
24236,-8.472057000000001,51.911521,49,11,5G pro,-69,-12.0,24.0,15.0,-81.0,260064,397,D,B,A4E8,9CBA,10807307,-81.0,-12.0
24237,-8.472057000000001,51.911521,49,11,5G pro,-69,-12.0,24.0,15.0,-81.0,226166,249,D,B,A4E8,9CBA,10807307,-81.0,-12.0
24238,-8.471219999999999,51.912357,33,11,5G pro,-69,-12.0,24.0,15.0,-79.0,226166,249,D,B,A4E8,9CBA,10807307,-81.0,-12.0
24239,-8.471219999999999,51.912357,33,11,5G pro,-63,-9.0,26.0,15.0,-79.0,235364,211,D,B,A4E8,9CBA,10807307,-79.0,-11.0
24240,-8.471219999999999,51.912357,33,11,5G pro,-63,-9.0,26.0,15.0,-83.0,244274,200,D,B,A4E8,9CBA,10807307,-79.0,-11.0
24241,-8.471219999999999,51.912357,33,11,5G pro,-72,-8.0,20.0,15.0,-85.0,248309,202,D,B,A4E8,9CBA,10807307,-82.0,-10.0
24242,-8.471219999999999,51.912357,33,11,5G pro,-72,-8.0,20.0,15.0,-85.0,246780,204,D,B,A4E8,9CBA,10807307,-82.0,-10.0
24243,-8.471219999999999,51.912357,33,11,5G pro,-77,-9.0,4.0,13.0,-85.0,259361,212,D,B,A4E8,9CBA,10807307,-82.0,-12.0
24244,-8.471219999999999,51.912357,33,11,5G pro,-77,-9.0,4.0,13.0,-81.0,251722,205,D,B,A4E8,9CBA,10807307,-82.0,-12.0
24245,-8.471219999999999,51.912357,33,11,5G pro,-77,-9.0,19.0,15.0,-85.0,234187,170,D,B,A4E8,9CBA,10807307,-88.0,-10.0
24246,-8.471219999999999,51.912357,33,11,5G pro,-70,-9.0,19.0,12.0,-95.0,50887,7,D,B,A4E8,9CBA,10807307,-94.0,-12.0
24247,-8.471219999999999,51.912357,33,11,5G pro,-70,-9.0,19.0,12.0,-95.0,50887,7,D,B,A4E8,9CBA,10807307,-94.0,-12.0
24248,-8.471219999999999,51.912357,33,11,5G pro,-70,-9.0,19.0,12.0,-93.0,11265,164,D,B,A4E8,9CBA,10807307,-94.0,-12.0
24249,-8.469858,51.912782,41,11,5G pro,-70,-9.0,19.0,12.0,-99.0,11265,164,D,B,A4E8,9CBA,10807307,-94.0,-12.0
24250,-8.469858,51.912782,41,11,5G pro,-85,-10.0,0.0,11.0,-99.0,14337,65,D,B,A4E8,9CBA,10807307,-87.0,-13.0
24251,-8.469858,51.912782,41,11,5G pro,-85,-10.0,0.0,11.0,-93.0,14262,58,D,B,A4E8,9CBA,10807307,-87.0,-13.0
24252,-8.469858,51.912782,41,12,5G pro,-79,-15.0,9.0,9.0,-93.0,19724,79,D,C,A710,9CBA,10948620,-86.0,-19.0
24253,-8.469858,51.912782,41,12,5G pro,-79,-15.0,9.0,9.0,-91.0,65438,207,D,C,A710,9CBA,10948620,-86.0,-19.0
24254,-8.469858,51.912782,41,12,5G pro,-79,-14.0,3.0,8.0,-97.0,116194,217,D,C,A710,9CBA,10948620,-92.0,-20.0
24255,-8.469858,51.912782,41,12,5G pro,-79,-14.0,3.0,8.0,-91.0,152165,221,D,C,A710,9CBA,10948620,-92.0,-20.0
24256,-8.469858,51.912782,41,12,5G pro,-88,-16.0,-8.0,8.0,-91.0,180820,297,D,C,A710,9CBA,10948620,-88.0,-17.0
24257,-8.469858,51.912782,41,12,5G pro,-88,-16.0,-8.0,8.0,-93.0,178678,247,D,C,A710,9CBA,10948620,-88.0,-17.0
24258,-8.469858,51.912782,41,12,5G pro,-88,-16.0,-7.0,7.0,-93.0,156545,239,D,C,A710,9CBA,10948620,-87.0,-15.0
24259,-8.469858,51.912782,41,12,5G pro,-88,-16.0,-7.0,7.0,-97.0,107961,182,D,C,A710,9CBA,10948620,-87.0,-15.0
24260,-8.469858,51.912782,41,12,5G pro,-85,-13.0,-4.0,11.0,-93.0,6,3,D,C,A710,9CBA,10948620,-87.0,-14.0
24261,-8.469858,51.912782,41,12,5G pro,-85,-13.0,-4.0,11.0,-93.0,6,3,D,C,A710,9CBA,10948620,-87.0,-14.0
24262,-8.469858,51.912782,41,12,5G pro,-85,-13.0,-4.0,11.0,-91.0,13694,223,D,C,A710,9CBA,10948620,-87.0,-14.0
24263,-8.469858,51.912782,41,12,5G pro,-86,-16.0,-3.0,10.0,-91.0,17107,83,D,C,A710,9CBA,10948620,-87.0,-17.0
24264,-8.469858,51.912782,41,12,5G pro,-86,-16.0,-3.0,10.0,-97.0,17494,57,D,C,A710,9CBA,10948620,-87.0,-17.0
24265,-8.469858,51.912782,41,12,5G pro,-77,-10.0,5.0,11.0,-93.0,81510,260,D,C,A710,9CBA,10948620,-90.0,-16.0
24266,-8.469858,51.912782,41,12,5G pro,-77,-10.0,5.0,11.0,-83.0,151149,242,D,C,A710,9CBA,10948620,-90.0,-16.0
24267,-8.469858,51.912782,41,12,5G pro,-89,-14.0,-4.0,12.0,-97.0,190290,282,D,C,A710,9CBA,10948620,-90.0,-13.0
24268,-8.469858,51.912782,41,12,5G pro,-89,-14.0,-4.0,12.0,-97.0,179104,230,D,C,A710,9CBA,10948620,-90.0,-13.0
24269,-8.469858,51.912782,41,12,5G pro,-92,-14.0,-3.0,10.0,-97.0,155944,230,D,C,A710,9CBA,10948620,-92.0,-15.0
24270,-8.469858,51.912782,41,12,5G pro,-92,-14.0,-3.0,10.0,-91.0,198028,248,D,C,A710,9CBA,10948620,-92.0,-15.0
24271,-8.46832,51.912615,29,12,5G pro,-92,-14.0,-3.0,10.0,-91.0,198028,248,D,C,A710,9CBA,10948620,-92.0,-15.0
24272,-8.46832,51.912615,29,12,5G pro,-85,-13.0,-1.0,10.0,-93.0,175962,200,D,C,A710,9CBA,10948620,-86.0,-14.0
24273,-8.46832,51.912615,29,12,5G pro,-85,-13.0,-1.0,10.0,-103.0,99871,114,D,C,A710,9CBA,10948620,-86.0,-14.0
24274,-8.46832,51.912615,29,12,5G pro,-85,-13.0,-1.0,10.0,-91.0,99871,114,D,C,A710,9CBA,10948620,-86.0,-14.0
24275,-8.46832,51.912615,29,3,5G lite,-91,-9.0,-1.0,7.0,-91.0,114,8,D,3,432AE,9CBA,70430211,-93.0,-13.0
24276,-8.46832,51.912615,29,3,5G lite,-91,-9.0,-1.0,7.0,-87.0,13213,272,D,3,432AE,9CBA,70430211,-93.0,-13.0
24277,-8.46832,51.912615,29,3,5G lite,-89,-12.0,3.0,12.0,-89.0,12604,186,D,3,432AE,9CBA,70430211,-91.0,-18.0
24278,-8.46832,51.912615,29,3,5G lite,-89,-12.0,3.0,12.0,-77.0,15263,163,D,3,432AE,9CBA,70430211,-91.0,-18.0
24279,-8.46832,51.912615,29,3,5G lite,-77,-8.0,12.0,12.0,-77.0,11416,178,D,3,432AE,9CBA,70430211,,
24280,-8.466801,51.912916,52,3,5G lite,-77,-8.0,12.0,12.0,-77.0,11416,178,D,3,432AE,9CBA,70430211,,
24281,-8.466801,51.912916,52,3,5G lite,-77,-8.0,12.0,12.0,-77.0,5984,94,D,3,432AE,9CBA,70430211,,
24282,-8.466801,51.912916,52,3,5G lite,-76,-9.0,5.0,12.0,-77.0,4790,89,D,3,432AE,9CBA,70430211,,
24283,-8.466801,51.912916,52,3,5G lite,-76,-9.0,5.0,12.0,-77.0,5836,88,D,3,432AE,9CBA,70430211,,
24284,-8.466801,51.912916,52,3,5G lite,-76,-8.0,7.0,12.0,-77.0,6903,122,D,3,432AE,9CBA,70430211,-82.0,-14.0
24285,-8.466801,51.912916,52,3,5G lite,-76,-8.0,7.0,12.0,-83.0,6420,108,D,3,432AE,9CBA,70430211,-82.0,-14.0
24286,-8.465605,51.913617,61,12,5G pro,-77,-16.0,-2.0,6.0,-97.0,1182,29,D,C,A710,9CBA,10948620,,
24287,-8.465605,51.913617,61,12,5G pro,-77,-16.0,-2.0,6.0,-97.0,1971,8,D,C,A710,9CBA,10948620,,
24288,-8.465605,51.913617,61,12,5G pro,-77,-16.0,-2.0,6.0,-103.0,1971,8,D,C,A710,9CBA,10948620,,
24289,-8.465605,51.913617,61,3,5G lite,-79,-14.0,-2.0,5.0,-103.0,114,7,D,3,432AE,9CBA,70430211,-80.0,-14.0
24290,-8.465605,51.913617,61,3,5G lite,-79,-14.0,-2.0,5.0,-79.0,1340,50,D,3,432AE,9CBA,70430211,-80.0,-14.0
24291,-8.465605,51.913617,61,12,5G pro,-83,-13.0,2.0,6.0,-81.0,928,36,D,C,A710,9CBA,10948620,,
24292,-8.465605,51.913617,61,12,5G pro,-83,-13.0,2.0,6.0,-103.0,465,14,D,C,A710,9CBA,10948620,,
24293,-8.464602000000001,51.914296,61,12,5G pro,-83,-13.0,2.0,6.0,-103.0,465,14,D,C,A710,9CBA,10948620,,
24294,-8.464602000000001,51.914296,61,3,5G lite,-86,-13.0,-14.0,6.0,-91.0,1396,54,D,3,432AE,9CBA,70430211,-92.0,-17.0
24295,-8.464602000000001,51.914296,61,3,5G lite,-86,-13.0,-14.0,6.0,-95.0,1531,58,D,3,432AE,9CBA,70430211,-92.0,-17.0
24296,-8.464602000000001,51.914296,61,3,5G lite,-95,-10.0,0.0,7.0,-85.0,1364,51,D,3,432AE,9CBA,70430211,-103.0,-17.0
24297,-8.464602000000001,51.914296,61,3,5G lite,-95,-10.0,0.0,7.0,-83.0,1173,44,D,3,432AE,9CBA,70430211,-103.0,-17.0
24298,-8.464602000000001,51.914296,61,3,5G lite,-82,-7.0,7.0,15.0,-91.0,2510,82,D,3,432AE,9CBA,70430211,,
24299,-8.464602000000001,51.914296,61,3,5G lite,-90,-13.0,4.0,8.0,-97.0,1329,35,D,3,432AE,9CBA,70430211,,
24300,-8.463167,51.914783,57,3,5G lite,-90,-13.0,4.0,8.0,-93.0,1509,30,D,3,432AE,9CBA,70430211,,
24301,-8.463167,51.914783,57,3,5G lite,-94,-12.0,2.0,7.0,-93.0,11,0,D,3,432AE,9CBA,70430211,,
24302,-8.463167,51.914783,57,3,5G lite,-94,-12.0,2.0,7.0,-93.0,11,0,D,3,432AE,9CBA,70430211,,
24303,-8.463167,51.914783,57,3,5G lite,-94,-12.0,2.0,7.0,-97.0,3532,100,D,3,432AE,9CBA,70430211,,
24304,-8.463167,51.914783,57,3,5G lite,-91,-14.0,0.0,10.0,-91.0,4697,123,D,3,432AE,9CBA,70430211,-99.0,-17.0
24305,-8.463167,51.914783,57,3,5G lite,-91,-14.0,0.0,10.0,-93.0,5541,80,D,3,432AE,9CBA,70430211,-99.0,-17.0
24306,-8.463167,51.914783,57,3,5G lite,-94,-13.0,1.0,8.0,-93.0,14204,213,D,3,432AE,9CBA,70430211,-96.0,-18.0
24307,-8.461506,51.914858,62,3,5G lite,-94,-13.0,1.0,8.0,-91.0,14204,213,D,3,432AE,9CBA,70430211,-96.0,-18.0
24308,-8.461506,51.914858,62,3,5G lite,-94,-13.0,1.0,8.0,-91.0,7135,134,D,3,432AE,9CBA,70430211,-96.0,-18.0
24309,-8.461506,51.914858,62,3,5G lite,-92,-12.0,5.0,12.0,-93.0,5095,104,D,3,432AE,9CBA,70430211,-98.0,-17.0
24310,-8.461506,51.914858,62,3,5G lite,-92,-12.0,5.0,12.0,-89.0,6837,102,D,3,432AE,9CBA,70430211,-98.0,-17.0
24311,-8.461506,51.914858,62,3,5G lite,-86,-9.0,12.0,15.0,-87.0,7414,119,D,3,432AE,9CBA,70430211,,
24312,-8.461506,51.914858,62,3,5G lite,-86,-9.0,12.0,15.0,-83.0,7639,107,D,3,432AE,9CBA,70430211,,
24313,-8.459958,51.914791,64,3,5G lite,-86,-9.0,12.0,15.0,-81.0,7639,107,D,3,432AE,9CBA,70430211,,
24314,-8.459958,51.914791,64,3,5G lite,-80,-10.0,17.0,15.0,-81.0,10755,145,D,3,432AE,9CBA,70430211,,
24315,-8.459958,51.914791,64,3,5G lite,-80,-10.0,17.0,15.0,-81.0,8260,128,D,3,432AE,9CBA,70430211,,
24316,-8.459958,51.914791,64,3,5G lite,-80,-10.0,18.0,13.0,-81.0,0,1,D,3,432AE,9CBA,70430211,,
24317,-8.459958,51.914791,64,3,5G lite,-80,-10.0,18.0,13.0,-81.0,0,1,D,3,432AE,9CBA,70430211,,
24318,-8.459958,51.914791,64,3,5G lite,-80,-10.0,18.0,13.0,-79.0,2711,86,D,3,432AE,9CBA,70430211,,
24319,-8.459958,51.914791,64,3,5G lite,-80,-10.0,15.0,11.0,-81.0,22706,306,D,3,432AE,9CBA,70430211,,
24320,-8.459958,51.914791,64,3,5G lite,-80,-10.0,15.0,11.0,-83.0,20592,303,D,3,432AE,9CBA,70430211,,
24321,-8.458421000000001,51.914936,63,3,5G lite,-80,-10.0,15.0,11.0,-83.0,20592,303,D,3,432AE,9CBA,70430211,,
24322,-8.458421000000001,51.914936,63,3,5G lite,-87,-12.0,10.0,9.0,-87.0,31074,340,D,3,432AE,9CBA,70430211,-87.0,-14.0
24323,-8.458421000000001,51.914936,63,3,5G lite,-87,-12.0,10.0,9.0,-89.0,9640,235,D,3,432AE,9CBA,70430211,-87.0,-14.0
24324,-8.458421000000001,51.914936,63,3,5G lite,-92,-16.0,0.0,5.0,-95.0,8623,157,D,3,432AE,9CBA,70430211,-90.0,-14.0
24325,-8.458421000000001,51.914936,63,3,5G lite,-92,-16.0,0.0,5.0,-95.0,8008,141,D,3,432AE,9CBA,70430211,-90.0,-14.0
24326,-8.458421000000001,51.914936,63,2,5G lite,-88,-11.0,1.0,6.0,-87.0,9532,166,D,2,432AE,9CBA,70430210,-94.0,-18.0
24327,-8.456989,51.915206,57,2,5G lite,-88,-11.0,1.0,6.0,-85.0,9532,166,D,2,432AE,9CBA,70430210,-94.0,-18.0
24328,-8.456989,51.915206,57,2,5G lite,-88,-11.0,1.0,6.0,-85.0,7819,112,D,2,432AE,9CBA,70430210,-94.0,-18.0
24329,-8.456989,51.915206,57,2,5G lite,-85,-10.0,7.0,9.0,-85.0,6606,116,D,2,432AE,9CBA,70430210,,
24330,-8.456989,51.915206,57,2,5G lite,-83,-10.0,12.0,11.0,-81.0,602,9,D,2,432AE,9CBA,70430210,,
24331,-8.456989,51.915206,57,2,5G lite,-83,-10.0,12.0,11.0,-81.0,602,9,D,2,432AE,9CBA,70430210,,
24332,-8.456989,51.915206,57,2,5G lite,-84,-11.0,13.0,11.0,-81.0,1724,56,D,2,432AE,9CBA,70430210,,
24333,-8.456989,51.915206,57,2,5G lite,-84,-11.0,13.0,11.0,-81.0,14969,290,D,2,432AE,9CBA,70430210,,
24334,-8.456989,51.915206,57,2,5G lite,-83,-12.0,16.0,12.0,-83.0,10055,146,D,2,432AE,9CBA,70430210,,
24335,-8.456989,51.915206,57,2,5G lite,-83,-12.0,16.0,12.0,-81.0,9401,126,D,2,432AE,9CBA,70430210,,
24336,-8.456989,51.915206,57,2,5G lite,-81,-11.0,17.0,11.0,-81.0,4526,79,D,2,432AE,9CBA,70430210,,
24337,-8.456989,51.915206,57,2,5G lite,-81,-11.0,17.0,11.0,-81.0,12409,213,D,2,432AE,9CBA,70430210,,
24338,-8.456989,51.915206,57,2,5G lite,-81,-9.0,15.0,11.0,-81.0,8262,114,D,2,432AE,9CBA,70430210,,
24339,-8.456989,51.915206,57,2,5G lite,-81,-9.0,15.0,11.0,-81.0,4871,88,D,2,432AE,9CBA,70430210,,
24340,-8.456989,51.915206,57,2,5G lite,-82,-7.0,16.0,11.0,-81.0,1268,41,D,2,432AE,9CBA,70430210,,
24341,-8.456989,51.915206,57,2,5G lite,-82,-7.0,16.0,11.0,-83.0,614,17,D,2,432AE,9CBA,70430210,,
24342,-8.456989,51.915206,57,2,5G lite,-81,-8.0,14.0,15.0,-81.0,221,3,D,2,432AE,9CBA,70430210,,
24343,-8.456989,51.915206,57,2,5G lite,-81,-8.0,14.0,15.0,-81.0,221,3,D,2,432AE,9CBA,70430210,,
24344,-8.456989,51.915206,57,2,5G lite,-84,-9.0,12.0,10.0,-81.0,743,23,D,2,432AE,9CBA,70430210,,
24345,-8.456989,51.915206,57,2,5G lite,-84,-9.0,12.0,10.0,-81.0,16286,318,D,2,432AE,9CBA,70430210,,
24346,-8.456989,51.915206,57,2,5G lite,-81,-8.0,14.0,12.0,-81.0,11580,202,D,2,432AE,9CBA,70430210,,
24347,-8.456989,51.915206,57,2,5G lite,-81,-8.0,14.0,12.0,-81.0,6124,114,D,2,432AE,9CBA,70430210,,
24348,-8.456989,51.915206,57,2,5G lite,-81,-9.0,14.0,11.0,-81.0,3887,86,D,2,432AE,9CBA,70430210,,
24349,-8.456989,51.915206,57,2,5G lite,-81,-9.0,14.0,11.0,-81.0,3897,56,D,2,432AE,9CBA,70430210,,
24350,-8.455569,51.915479,28,2,5G lite,-81,-9.0,14.0,11.0,-81.0,11645,154,D,2,432AE,9CBA,70430210,,
24351,-8.455569,51.915479,28,2,5G lite,-80,-10.0,18.0,12.0,-81.0,11645,154,D,2,432AE,9CBA,70430210,,
24352,-8.455569,51.915479,28,2,5G lite,-80,-10.0,18.0,12.0,-79.0,30836,285,D,2,432AE,9CBA,70430210,,
24353,-8.455569,51.915479,28,2,5G lite,-79,-11.0,16.0,15.0,-79.0,28596,320,D,2,432AE,9CBA,70430210,,
24354,-8.455569,51.915479,28,2,5G lite,-79,-11.0,16.0,15.0,-79.0,33276,297,D,2,432AE,9CBA,70430210,,
24355,-8.455569,51.915479,28,2,5G lite,-78,-12.0,16.0,15.0,-83.0,2203,86,D,2,432AE,9CBA,70430210,,
24356,-8.455569,51.915479,28,2,5G lite,-78,-12.0,16.0,15.0,-83.0,2203,86,D,2,432AE,9CBA,70430210,,
24357,-8.455569,51.915479,28,2,5G lite,-81,-7.0,15.0,14.0,-81.0,781,29,D,2,432AE,9CBA,70430210,,
24358,-8.455569,51.915479,28,2,5G lite,-81,-7.0,15.0,14.0,-79.0,6035,161,D,2,432AE,9CBA,70430210,,
24359,-8.454084,51.915728,47,2,5G lite,-81,-7.0,15.0,14.0,-75.0,6035,161,D,2,432AE,9CBA,70430210,,
24360,-8.454084,51.915728,47,2,5G lite,-78,-9.0,16.0,12.0,-75.0,9811,115,D,2,432AE,9CBA,70430210,,
24361,-8.454084,51.915728,47,2,5G lite,-78,-9.0,16.0,12.0,-73.0,6491,109,D,2,432AE,9CBA,70430210,,
24362,-8.454084,51.915728,47,2,5G lite,-73,-9.0,15.0,11.0,-77.0,5824,81,D,2,432AE,9CBA,70430210,,
24363,-8.454084,51.915728,47,2,5G lite,-73,-9.0,15.0,11.0,-81.0,7000,87,D,2,432AE,9CBA,70430210,,
24364,-8.454084,51.915728,47,2,5G lite,-81,-8.0,15.0,12.0,-77.0,7243,103,D,2,432AE,9CBA,70430210,,
24365,-8.454084,51.915728,47,2,5G lite,-81,-8.0,15.0,12.0,-73.0,7995,120,D,2,432AE,9CBA,70430210,,
24366,-8.454084,51.915728,47,2,5G lite,-72,-8.0,17.0,15.0,-73.0,11102,135,D,2,432AE,9CBA,70430210,,
24367,-8.452504,51.915791,46,2,5G lite,-72,-8.0,17.0,15.0,-75.0,11102,135,D,2,432AE,9CBA,70430210,,
24368,-8.452504,51.915791,46,2,5G lite,-72,-8.0,17.0,15.0,-75.0,11084,148,D,2,432AE,9CBA,70430210,,
24369,-8.452504,51.915791,46,2,5G lite,-74,-9.0,18.0,12.0,-75.0,3415,61,D,2,432AE,9CBA,70430210,,
24370,-8.452504,51.915791,46,2,5G lite,-74,-9.0,18.0,12.0,-71.0,3415,61,D,2,432AE,9CBA,70430210,,
24371,-8.452504,51.915791,46,2,5G lite,-74,-7.0,17.0,15.0,-71.0,268,4,D,2,432AE,9CBA,70430210,,
24372,-8.452504,51.915791,46,2,5G lite,-74,-7.0,17.0,15.0,-75.0,21715,349,D,2,432AE,9CBA,70430210,,
24373,-8.452504,51.915791,46,2,5G lite,-77,-9.0,17.0,15.0,-79.0,32645,305,D,2,432AE,9CBA,70430210,,
24374,-8.452504,51.915791,46,2,5G lite,-77,-9.0,17.0,15.0,-79.0,22581,296,D,2,432AE,9CBA,70430210,,
24375,-8.452504,51.915791,46,2,5G lite,-78,-9.0,17.0,12.0,-79.0,13684,214,D,2,432AE,9CBA,70430210,,
24376,-8.452504,51.915791,46,2,5G lite,-78,-9.0,17.0,12.0,-75.0,4759,88,D,2,432AE,9CBA,70430210,,
24377,-8.452504,51.915791,46,2,5G lite,-75,-8.0,13.0,11.0,-79.0,6578,91,D,2,432AE,9CBA,70430210,,
24378,-8.451011,51.915729,21,2,5G lite,-75,-8.0,13.0,11.0,-73.0,6578,91,D,2,432AE,9CBA,70430210,,
24379,-8.451011,51.915729,21,2,5G lite,-75,-8.0,13.0,11.0,-73.0,6262,118,D,2,432AE,9CBA,70430210,,
24380,-8.451011,51.915729,21,2,5G lite,-74,-9.0,13.0,11.0,-73.0,5629,82,D,2,432AE,9CBA,70430210,,
24381,-8.451011,51.915729,21,2,5G lite,-74,-9.0,13.0,11.0,-75.0,6859,103,D,2,432AE,9CBA,70430210,,
24382,-8.451011,51.915729,21,2,5G lite,-75,-9.0,12.0,10.0,-87.0,3402,52,D,2,432AE,9CBA,70430210,,
24383,-8.451011,51.915729,21,2,5G lite,-75,-9.0,12.0,10.0,-87.0,3402,52,D,2,432AE,9CBA,70430210,,
24384,-8.451011,51.915729,21,2,5G lite,-84,-8.0,6.0,9.0,-87.0,2,3,D,2,432AE,9CBA,70430210,,
24385,-8.451011,51.915729,21,2,5G lite,-84,-8.0,6.0,9.0,-87.0,8617,228,D,2,432AE,9CBA,70430210,,
24386,-8.451011,51.915729,21,2,5G lite,-87,-10.0,11.0,11.0,-89.0,10491,133,D,2,432AE,9CBA,70430210,,
24387,-8.451011,51.915729,21,2,5G lite,-87,-10.0,11.0,11.0,-89.0,10570,111,D,2,432AE,9CBA,70430210,,
24388,-8.449944,51.916339,49,2,5G lite,-87,-10.0,11.0,11.0,-91.0,9784,133,D,2,432AE,9CBA,70430210,,
24389,-8.449944,51.916339,49,2,5G lite,-91,-9.0,10.0,7.0,-91.0,9784,133,D,2,432AE,9CBA,70430210,-99.0,-19.0
24390,-8.449944,51.916339,49,2,5G lite,-91,-9.0,10.0,7.0,-93.0,4869,65,D,2,432AE,9CBA,70430210,-99.0,-19.0
24391,-8.449944,51.916339,49,2,5G lite,-94,-9.0,2.0,14.0,-93.0,7423,100,D,2,432AE,9CBA,70430210,-99.0,-13.0
24392,-8.449944,51.916339,49,2,5G lite,-94,-9.0,2.0,14.0,-93.0,5513,114,D,2,432AE,9CBA,70430210,-99.0,-13.0
24393,-8.449944,51.916339,49,2,5G lite,-94,-11.0,5.0,12.0,-97.0,2993,64,D,2,432AE,9CBA,70430210,-100.0,-16.0
24394,-8.449944,51.916339,49,2,5G lite,-94,-11.0,5.0,12.0,-97.0,2748,57,D,2,432AE,9CBA,70430210,-100.0,-16.0
24395,-8.448677,51.916898,45,2,5G lite,-98,-12.0,3.0,7.0,-99.0,5727,100,D,2,432AE,9CBA,70430210,-94.0,-12.0
24396,-8.448677,51.916898,45,2,5G lite,-98,-12.0,3.0,7.0,-99.0,2787,49,D,2,432AE,9CBA,70430210,-94.0,-12.0
24397,-8.448677,51.916898,45,2,5G lite,-100,-11.0,2.0,8.0,-101.0,3,3,D,2,432AE,9CBA,70430210,-94.0,-12.0
24398,-8.448677,51.916898,45,2,5G lite,-100,-11.0,2.0,8.0,-101.0,3,3,D,2,432AE,9CBA,70430210,-95.0,-11.0
24399,-8.448677,51.916898,45,2,5G lite,-100,-11.0,2.0,8.0,-97.0,5825,185,D,2,432AE,9CBA,70430210,-95.0,-11.0
24400,-8.448677,51.916898,45,2,5G lite,-99,-11.0,3.0,8.0,-97.0,5958,140,D,2,432AE,9CBA,70430210,-99.0,-10.0
24401,-8.448677,51.916898,45,2,5G lite,-99,-11.0,3.0,8.0,-97.0,6830,108,D,2,432AE,9CBA,70430210,-99.0,-10.0
24402,-8.448677,51.916898,45,2,5G lite,-97,-12.0,4.0,8.0,-97.0,5293,120,D,2,432AE,9CBA,70430210,-102.0,-16.0
24403,-8.448677,51.916898,45,2,5G lite,-97,-12.0,4.0,8.0,-97.0,3996,77,D,2,432AE,9CBA,70430210,-102.0,-16.0
24404,-8.448677,51.916898,45,2,5G lite,-95,-13.0,4.0,7.0,-97.0,5093,99,D,2,432AE,9CBA,70430210,-98.0,-18.0
24405,-8.447191,51.917101,26,2,5G lite,-95,-13.0,4.0,7.0,-93.0,5093,99,D,2,432AE,9CBA,70430210,-98.0,-18.0
24406,-8.447191,51.917101,26,2,5G lite,-95,-13.0,4.0,7.0,-93.0,4682,84,D,2,432AE,9CBA,70430210,-98.0,-18.0
24407,-8.447191,51.917101,26,2,5G lite,-92,-12.0,4.0,9.0,-93.0,8377,129,D,2,432AE,9CBA,70430210,-96.0,-16.0
24408,-8.447191,51.917101,26,2,5G lite,-92,-12.0,4.0,9.0,-93.0,8839,120,D,2,432AE,9CBA,70430210,-96.0,-16.0
24409,-8.447191,51.917101,26,2,5G lite,-93,-11.0,5.0,9.0,-93.0,8862,166,D,2,432AE,9CBA,70430210,-95.0,-15.0
24410,-8.447191,51.917101,26,2,5G lite,-93,-11.0,5.0,9.0,-93.0,4021,73,D,2,432AE,9CBA,70430210,-95.0,-15.0
